5.411268067753045863e-02 3.416533904306683911e-01 8.782453810057103682e-01 1.650117386148871601e+00 2.536218682878090824e+00 2.899984844118200566e+00 1.820034805173031955e+00 3.679419143864031128e-01
4.852904521241678190e-03 1.768279597066146902e-02 3.655542618539375094e-02 4.801259274770917906e-02 5.334176571737422878e-02 5.046328493236525853e-02 2.236594772713071042e-02 3.799914056862969351e-03
5.377414881886116022e-02 3.436640391428643082e-01 8.823870367878838827e-01 1.644651401408436575e+00 2.539796164963044056e+00 2.900884392564630598e+00 1.816811114372983038e+00 3.679324434646462083e-01
4.813367346351419586e-03 1.831031774534451831e-02 3.336332642143024357e-02 4.906263698683190067e-02 5.454614072704713768e-02 4.988708278626072939e-02 2.343167078628317218e-02 3.867146133088053290e-03
