6.000000000000000000e+00 1.600000000000000000e+01 2.700000000000000000e+01 3.800000000000000000e+01 5.100000000000000000e+01 6.800000000000000000e+01 9.000000000000000000e+01 1.185000000000000000e+02 1.555000000000000000e+02 2.040000000000000000e+02 2.670000000000000000e+02 3.485000000000000000e+02
2.052634719881410490e+02 2.703487002376976989e+02 1.510792127854913929e+02 1.124085663689006225e+02 1.149425242052345908e+02 6.447741367630088405e+01 3.825714964770404691e+01 2.007338882642227418e+01 9.058796068128476264e+00 2.289267328700520743e+00 4.590892797534683045e-01 1.693945439737227221e-01
1.248312970721743831e+01 7.889746805391953721e+00 5.770235596473541229e+00 5.523082423305259780e+00 5.428237435067393868e+00 4.405376526320831765e+00 4.013178630478561715e+00 3.953373645514541401e+00 4.054429371468451393e+00 3.670827346650237910e+00 2.178226623446741339e+00 6.427746373028317972e-01
6.180308110469113991e+00 5.306532077571123551e+00 4.214808741555004623e+00 3.622484162847371625e+00 3.120863368413589356e+00 2.922296350392825648e+00 2.977407002056577934e+00 3.394149012239124019e+00 3.757301276410974555e+00 3.546086105958198509e+00 2.164056882101009993e+00 6.534118396260272243e-01
