1.350000000000000000e+01 3.850000000000000000e+01 6.450000000000000000e+01 9.400000000000000000e+01 1.335000000000000000e+02 1.885000000000000000e+02 2.655000000000000000e+02 3.735000000000000000e+02
2.239380648280663024e+02 5.884351026944820262e+01 1.713473070817867239e+01 2.456779240320472457e+00 2.129541470823639759e+00 3.245749114232373556e-01 6.128468357501248159e-02 1.870349707697435693e-02
1.522786918974243564e+00 1.929454557707587670e+00 1.915233906644915551e+00 2.551337889195974373e+00 3.329203988898280731e+00 3.749614026360299945e+00 2.282548975090969101e+00 4.530539363231539940e-01
8.348495991302602448e-01 9.360366028313941156e-01 1.361764736260466124e+00 2.223221675769499139e+00 3.359570491091347311e+00 3.902701961829134092e+00 2.300722973936310645e+00 4.588451493523576508e-01
