1.350000000000000000e+01 3.850000000000000000e+01 6.450000000000000000e+01 9.400000000000000000e+01 1.335000000000000000e+02 1.885000000000000000e+02 2.655000000000000000e+02 3.735000000000000000e+02
2.043710515731743271e+02 6.810818565033660832e+01 2.532630595129959516e+01 5.356908786941715128e+00 2.139072041639979993e+00 3.532705831981320377e-01 5.442993343375670395e-02 1.613266151499005013e-02
2.524862399429790294e+00 1.975961434568203723e+00 2.116079246393819169e+00 2.541846585333351616e+00 3.133496189421786760e+00 3.482982214246354236e+00 2.121546385673501955e+00 4.180672813092022322e-01
1.702847872789123640e+00 1.233858807705564775e+00 1.486641628342500132e+00 2.123171908495427473e+00 3.131620071637556624e+00 3.560152768233352916e+00 2.111379275774698971e+00 4.183432458263472986e-01
