1.114384361139636459e-02 6.418681654579030949e-02 1.731036465733546137e-01 3.341999616513656179e-01 5.809473902289824521e-01 9.839087171078280125e-01 1.573298020694825716e+00 2.305900235027354750e+00 2.929882738584190793e+00 2.903403466780838382e+00 1.857571861359503584e+00 5.682215480940161489e-01
1.666633907703320540e-03 4.902789195461687913e-03 1.162247720288927394e-02 1.760355847579380198e-02 2.559517329543820399e-02 3.175975848709417654e-02 3.708672336376774709e-02 4.270524805298000354e-02 4.363902104374868529e-02 3.362560471305597182e-02 1.608880735120379185e-02 4.767830073115884686e-03
1.097820014348934066e-02 6.373902684828616771e-02 1.734514700683480737e-01 3.345370666545265936e-01 5.841676416598560184e-01 9.845925308780665297e-01 1.573623973976462143e+00 2.305458935745892113e+00 2.932646411525320573e+00 2.907670620630511849e+00 1.853856312957162578e+00 5.681703672482995016e-01
1.561045341716833269e-03 5.758953788927910662e-03 1.112852295617622507e-02 1.830112286666811874e-02 2.472711688627163631e-02 2.898960472340429001e-02 3.970908252417160167e-02 4.660474406827826155e-02 3.883013288505998001e-02 3.138168291299213430e-02 1.728725900946724223e-02 4.460998242375277707e-03
