1.350000000000000000e+01 3.850000000000000000e+01 6.450000000000000000e+01 9.400000000000000000e+01 1.335000000000000000e+02 1.885000000000000000e+02 2.655000000000000000e+02 3.735000000000000000e+02
1.739077846887539636e+02 5.845592918589915854e+01 2.315777989590399244e+01 5.670930423788814956e+00 2.461583967418300656e+00 8.839909347103251935e-01 4.606759031901062063e-01 3.084473448796979378e-01
3.243582163632580784e+00 1.998198509643935639e+00 1.171568882594473671e+00 7.208240323582235654e-01 5.119315496756551287e-01 3.828885708972333268e-01 2.797609326370892324e-01 2.097629914924854511e-01
2.293915755900106657e+00 1.359778420154565737e+00 7.441804883864644449e-01 3.947918333615221820e-01 2.662911384657234981e-01 1.957543007640660249e-01 1.475315821922270898e-01 1.106769939987152923e-01
